academic_performance,anxiety_level,basic_needs,blood_pressure,breathing_problem,Sum of bullying,Column1,depression,extracurricular_activities,future_career_concerns,headache,K3,K3_renamed,living_conditions,LivingCondC,mental_health_history,MHProblemYes,noise_level,NoiseC,peer_pressure,PeerpressureC,PoorSleepQuality,Sum of safety,SafetyC,self_esteem,SelfEsteem>avg,sleep_quality,social_support,stress_level,study_load,teacher_student_relationship,AcademicC,BullyC,FuturecareerC
3,12,2,1,4,3,261,12,2,3,2,2,1,2,Bad Condition,1,100.00%,3,Neutral,2,Minimal Peer Pressure,Moderate,2,Not Safe,19,Above Average,3,3,1,2,3,Avarage Performance,Average Bullying,Average concern
3,12,2,1,4,3,1008,9,2,3,2,2,1,3,Average Condition,0,0.00%,3,Neutral,3,Moderate Peer Pressure,Moderate,2,Not Safe,21,Above Average,3,3,1,2,3,Avarage Performance,Average Bullying,Average concern
3,12,2,1,4,2,1057,13,3,2,2,2,1,2,Bad Condition,0,0.00%,3,Neutral,2,Minimal Peer Pressure,Moderate,2,Not Safe,17,Below Average,3,2,1,2,3,Avarage Performance,Minimal Bullying,Slight concern
3,12,3,1,2,2,242,10,2,2,3,2,1,3,Average Condition,0,0.00%,3,Neutral,3,Moderate Peer Pressure,Moderate,3,Quite Safe,16,Below Average,3,3,1,3,2,Avarage Performance,Minimal Bullying,Slight concern
3,12,3,1,2,2,546,12,3,2,2,2,1,3,Average Condition,1,100.00%,3,Neutral,3,Moderate Peer Pressure,Moderate,3,Quite Safe,21,Above Average,3,2,1,3,3,Avarage Performance,Minimal Bullying,Slight concern
3,12,3,1,2,3,608,13,2,3,2,2,1,2,Bad Condition,0,0.00%,2,Quiet,2,Minimal Peer Pressure,Poor,3,Quite Safe,22,Above Average,2,3,1,3,3,Avarage Performance,Average Bullying,Average concern
3,12,3,1,2,3,869,9,3,3,2,2,1,3,Average Condition,0,0.00%,3,Neutral,2,Minimal Peer Pressure,Poor,2,Not Safe,22,Above Average,2,3,1,3,3,Avarage Performance,Average Bullying,Average concern
3,12,3,1,2,3,920,11,2,3,3,2,1,3,Average Condition,0,0.00%,2,Quiet,2,Minimal Peer Pressure,Poor,2,Not Safe,25,Above Average,2,2,1,3,2,Avarage Performance,Average Bullying,Average concern
3,12,3,3,3,0,404,17,1,1,0,2,1,3,Average Condition,1,100.00%,2,Quiet,3,Moderate Peer Pressure,Poor,3,Quite Safe,7,Below Average,0,0,1,4,4,Avarage Performance,No Bully,Slight concern
3,12,4,3,4,5,521,25,0,3,3,2,1,0,Bad Condition,1,100.00%,0,Quiet,0,Minimal Peer Pressure,Moderate,2,Not Safe,17,Below Average,3,0,0,5,0,Avarage Performance,Extreme Bullying,Average concern
3,13,2,1,2,3,54,13,2,3,2,2,1,3,Average Condition,0,0.00%,3,Neutral,2,Minimal Peer Pressure,Moderate,2,Not Safe,23,Above Average,3,2,1,3,3,Avarage Performance,Average Bullying,Average concern
3,13,2,1,2,2,84,12,3,3,3,2,1,2,Bad Condition,0,0.00%,3,Neutral,2,Minimal Peer Pressure,Moderate,3,Quite Safe,15,Below Average,3,3,1,2,2,Avarage Performance,Minimal Bullying,Average concern
3,13,2,1,2,2,251,12,3,2,3,2,1,3,Average Condition,1,100.00%,3,Neutral,3,Moderate Peer Pressure,Moderate,3,Quite Safe,18,Above Average,3,3,1,3,3,Avarage Performance,Minimal Bullying,Slight concern
3,13,2,1,2,3,373,13,3,2,3,2,1,3,Average Condition,1,100.00%,2,Quiet,2,Minimal Peer Pressure,Poor,2,Not Safe,19,Above Average,2,3,1,3,3,Avarage Performance,Average Bullying,Slight concern
3,13,2,1,2,3,478,14,2,3,3,2,1,2,Bad Condition,1,100.00%,2,Quiet,3,Moderate Peer Pressure,Poor,2,Not Safe,16,Below Average,2,2,1,3,3,Avarage Performance,Average Bullying,Average concern
3,13,2,1,2,2,506,13,3,3,3,2,1,2,Bad Condition,0,0.00%,3,Neutral,2,Minimal Peer Pressure,Poor,3,Quite Safe,18,Above Average,2,2,1,3,2,Avarage Performance,Minimal Bullying,Average concern
3,13,2,1,2,3,820,11,2,3,2,2,1,3,Average Condition,1,100.00%,2,Quiet,3,Moderate Peer Pressure,Moderate,3,Quite Safe,16,Below Average,3,2,1,2,3,Avarage Performance,Average Bullying,Average concern
3,13,2,1,2,3,831,10,3,3,2,2,1,2,Bad Condition,0,0.00%,3,Neutral,2,Minimal Peer Pressure,Poor,2,Not Safe,24,Above Average,2,3,1,3,3,Avarage Performance,Average Bullying,Average concern
3,13,2,1,4,3,253,13,3,3,2,2,1,2,Bad Condition,1,100.00%,2,Quiet,3,Moderate Peer Pressure,Moderate,2,Not Safe,20,Above Average,3,3,1,2,2,Avarage Performance,Average Bullying,Average concern
3,13,2,1,4,3,495,11,3,3,2,2,1,2,Bad Condition,0,0.00%,3,Neutral,3,Moderate Peer Pressure,Poor,2,Not Safe,19,Above Average,2,2,1,2,2,Avarage Performance,Average Bullying,Average concern
3,13,2,1,4,2,578,11,2,2,3,2,1,3,Average Condition,1,100.00%,3,Neutral,3,Moderate Peer Pressure,Moderate,2,Not Safe,23,Above Average,3,3,1,3,2,Avarage Performance,Minimal Bullying,Slight concern
3,13,2,1,4,2,625,13,2,2,3,2,1,2,Bad Condition,0,0.00%,3,Neutral,3,Moderate Peer Pressure,Moderate,3,Quite Safe,15,Below Average,3,3,1,3,2,Avarage Performance,Minimal Bullying,Slight concern
3,13,2,1,4,3,696,14,3,3,2,2,1,3,Average Condition,0,0.00%,3,Neutral,2,Minimal Peer Pressure,Poor,2,Not Safe,21,Above Average,2,3,1,2,3,Avarage Performance,Average Bullying,Average concern
3,13,2,1,4,3,725,13,3,2,3,2,1,2,Bad Condition,0,0.00%,3,Neutral,3,Moderate Peer Pressure,Moderate,3,Quite Safe,15,Below Average,3,2,1,3,3,Avarage Performance,Average Bullying,Slight concern
3,13,2,1,4,3,1092,9,3,2,2,2,1,3,Average Condition,0,0.00%,3,Neutral,3,Moderate Peer Pressure,Moderate,3,Quite Safe,20,Above Average,3,3,1,2,3,Avarage Performance,Average Bullying,Slight concern
3,13,3,1,2,2,24,14,3,2,3,2,1,2,Bad Condition,1,100.00%,3,Neutral,3,Moderate Peer Pressure,Poor,2,Not Safe,21,Above Average,2,3,1,2,3,Avarage Performance,Minimal Bullying,Slight concern
3,13,3,1,2,3,28,14,2,2,2,2,1,3,Average Condition,1,100.00%,3,Neutral,2,Minimal Peer Pressure,Moderate,2,Not Safe,23,Above Average,3,3,1,2,3,Avarage Performance,Average Bullying,Slight concern
3,13,3,1,2,3,893,13,3,2,2,2,1,2,Bad Condition,0,0.00%,3,Neutral,2,Minimal Peer Pressure,Moderate,3,Quite Safe,23,Above Average,3,2,1,3,2,Avarage Performance,Average Bullying,Slight concern
3,13,3,1,2,2,1000,12,2,3,2,2,1,3,Average Condition,1,100.00%,3,Neutral,3,Moderate Peer Pressure,Poor,2,Not Safe,25,Above Average,2,3,1,2,2,Avarage Performance,Minimal Bullying,Average concern
3,13,3,1,2,2,1069,10,3,2,2,2,1,2,Bad Condition,1,100.00%,2,Quiet,3,Moderate Peer Pressure,Poor,2,Not Safe,25,Above Average,2,2,1,2,3,Avarage Performance,Minimal Bullying,Slight concern
3,13,3,1,4,2,8,12,2,3,3,2,1,3,Average Condition,1,100.00%,3,Neutral,3,Moderate Peer Pressure,Poor,3,Quite Safe,22,Above Average,2,3,1,3,2,Avarage Performance,Minimal Bullying,Average concern
3,13,3,1,4,2,78,12,3,2,3,2,1,2,Bad Condition,1,100.00%,2,Quiet,2,Minimal Peer Pressure,Poor,3,Quite Safe,17,Below Average,2,2,1,3,3,Avarage Performance,Minimal Bullying,Slight concern
3,13,3,1,4,2,126,14,3,3,3,2,1,2,Bad Condition,1,100.00%,3,Neutral,3,Moderate Peer Pressure,Moderate,3,Quite Safe,15,Below Average,3,2,1,2,3,Avarage Performance,Minimal Bullying,Average concern
3,13,3,1,4,2,160,14,3,3,3,2,1,3,Average Condition,1,100.00%,3,Neutral,2,Minimal Peer Pressure,Poor,2,Not Safe,22,Above Average,2,3,1,2,2,Avarage Performance,Minimal Bullying,Average concern
3,13,3,1,4,2,172,14,2,2,2,2,1,2,Bad Condition,1,100.00%,3,Neutral,2,Minimal Peer Pressure,Moderate,2,Not Safe,15,Below Average,3,3,1,3,3,Avarage Performance,Minimal Bullying,Slight concern
3,13,3,1,4,2,492,11,3,2,3,2,1,2,Bad Condition,1,100.00%,3,Neutral,3,Moderate Peer Pressure,Moderate,3,Quite Safe,17,Below Average,3,3,1,3,2,Avarage Performance,Minimal Bullying,Slight concern
3,13,3,1,4,2,818,13,2,3,3,2,1,2,Bad Condition,1,100.00%,3,Neutral,3,Moderate Peer Pressure,Poor,2,Not Safe,16,Below Average,2,3,1,2,3,Avarage Performance,Minimal Bullying,Average concern
3,14,2,1,2,3,827,13,2,3,3,2,1,3,Average Condition,0,0.00%,2,Quiet,2,Minimal Peer Pressure,Poor,2,Not Safe,18,Above Average,2,3,1,2,3,Avarage Performance,Average Bullying,Average concern
3,14,2,1,2,3,864,13,2,3,3,2,1,3,Average Condition,0,0.00%,3,Neutral,3,Moderate Peer Pressure,Poor,3,Quite Safe,16,Below Average,2,2,1,3,3,Avarage Performance,Average Bullying,Average concern
3,14,2,1,4,2,0,11,3,3,2,2,1,3,Average Condition,0,0.00%,2,Quiet,3,Moderate Peer Pressure,Poor,3,Quite Safe,20,Above Average,2,2,1,2,3,Avarage Performance,Minimal Bullying,Average concern
3,14,2,1,4,3,152,13,3,3,3,2,1,2,Bad Condition,1,100.00%,2,Quiet,3,Moderate Peer Pressure,Moderate,2,Not Safe,22,Above Average,3,3,1,2,3,Avarage Performance,Average Bullying,Average concern
3,14,2,1,4,3,263,10,3,3,2,2,1,3,Average Condition,1,100.00%,3,Neutral,3,Moderate Peer Pressure,Poor,2,Not Safe,24,Above Average,2,3,1,2,3,Avarage Performance,Average Bullying,Average concern
3,14,2,1,4,2,590,12,3,2,3,2,1,3,Average Condition,1,100.00%,2,Quiet,2,Minimal Peer Pressure,Moderate,3,Quite Safe,15,Below Average,3,3,1,3,2,Avarage Performance,Minimal Bullying,Slight concern
3,14,2,1,4,3,673,11,2,2,2,2,1,2,Bad Condition,0,0.00%,2,Quiet,3,Moderate Peer Pressure,Moderate,3,Quite Safe,24,Above Average,3,3,1,2,2,Avarage Performance,Average Bullying,Slight concern
3,14,2,1,4,3,674,13,2,3,3,2,1,2,Bad Condition,0,0.00%,3,Neutral,3,Moderate Peer Pressure,Poor,3,Quite Safe,17,Below Average,2,2,1,3,2,Avarage Performance,Average Bullying,Average concern
3,14,2,1,4,2,856,11,3,2,2,2,1,3,Average Condition,1,100.00%,3,Neutral,2,Minimal Peer Pressure,Poor,2,Not Safe,21,Above Average,2,2,1,3,2,Avarage Performance,Minimal Bullying,Slight concern
3,14,2,1,4,3,896,10,2,2,2,2,1,2,Bad Condition,0,0.00%,3,Neutral,2,Minimal Peer Pressure,Moderate,2,Not Safe,16,Below Average,3,2,1,2,2,Avarage Performance,Average Bullying,Slight concern
3,14,2,1,4,3,1010,12,3,2,3,2,1,2,Bad Condition,0,0.00%,2,Quiet,3,Moderate Peer Pressure,Moderate,2,Not Safe,25,Above Average,3,3,1,3,2,Avarage Performance,Average Bullying,Slight concern
3,14,2,1,4,2,1067,13,2,3,2,2,1,2,Bad Condition,1,100.00%,2,Quiet,3,Moderate Peer Pressure,Poor,2,Not Safe,18,Above Average,2,3,1,2,2,Avarage Performance,Minimal Bullying,Average concern
3,14,3,1,2,3,740,11,3,2,2,2,1,2,Bad Condition,1,100.00%,3,Neutral,2,Minimal Peer Pressure,Moderate,3,Quite Safe,22,Above Average,3,2,1,2,2,Avarage Performance,Average Bullying,Slight concern
3,14,3,1,2,3,782,11,2,3,3,2,1,3,Average Condition,0,0.00%,3,Neutral,2,Minimal Peer Pressure,Moderate,2,Not Safe,17,Below Average,3,3,1,2,3,Avarage Performance,Average Bullying,Average concern
3,14,3,1,2,3,871,11,2,2,3,2,1,3,Average Condition,0,0.00%,2,Quiet,3,Moderate Peer Pressure,Poor,2,Not Safe,19,Above Average,2,2,1,3,2,Avarage Performance,Average Bullying,Slight concern
3,14,3,1,2,2,1031,11,3,2,2,2,1,2,Bad Condition,0,0.00%,2,Quiet,3,Moderate Peer Pressure,Poor,2,Not Safe,23,Above Average,2,2,1,2,2,Avarage Performance,Minimal Bullying,Slight concern
3,14,3,1,4,3,129,13,2,2,2,2,1,3,Average Condition,0,0.00%,2,Quiet,2,Minimal Peer Pressure,Moderate,2,Not Safe,19,Above Average,3,3,1,3,2,Avarage Performance,Average Bullying,Slight concern
3,14,3,1,4,3,376,10,2,3,2,2,1,2,Bad Condition,1,100.00%,3,Neutral,3,Moderate Peer Pressure,Moderate,2,Not Safe,20,Above Average,3,3,1,3,2,Avarage Performance,Average Bullying,Average concern
3,14,3,1,4,2,463,12,3,3,3,2,1,3,Average Condition,0,0.00%,3,Neutral,2,Minimal Peer Pressure,Poor,2,Not Safe,18,Above Average,2,3,1,2,2,Avarage Performance,Minimal Bullying,Average concern
3,14,3,1,4,3,867,10,2,3,2,2,1,3,Average Condition,1,100.00%,3,Neutral,3,Moderate Peer Pressure,Poor,2,Not Safe,23,Above Average,2,2,1,3,3,Avarage Performance,Average Bullying,Average concern
3,14,4,3,4,2,128,27,3,2,3,2,1,3,Average Condition,0,0.00%,5,Noisy,1,Minimal Peer Pressure,Moderate,1,Not Safe,3,Below Average,3,1,2,5,4,Avarage Performance,Minimal Bullying,Slight concern
3,15,5,3,4,1,31,10,2,4,4,2,1,3,Average Condition,0,0.00%,1,Quiet,0,Minimal Peer Pressure,Poor,2,Not Safe,8,Below Average,0,1,1,4,2,Avarage Performance,Minimal Bullying,High concern
3,16,1,3,5,4,894,27,3,0,3,0,0,2,Bad Condition,1,100.00%,4,Noisy,5,Intense Peer Pressure,Poor,0,Not Safe,4,Below Average,1,1,2,2,2,Avarage Performance,Extreme Bullying,Slight concern
3,16,5,3,5,2,750,14,2,1,4,2,1,2,Bad Condition,0,0.00%,1,Quiet,5,Intense Peer Pressure,High,2,Not Safe,15,Below Average,4,1,2,1,1,Avarage Performance,Minimal Bullying,Slight concern
3,18,3,3,3,4,1099,15,1,3,3,0,0,0,Bad Condition,1,100.00%,3,Neutral,5,Intense Peer Pressure,Poor,4,Safe,6,Below Average,0,1,2,4,3,Avarage Performance,Extreme Bullying,Average concern
3,18,5,3,2,0,511,11,3,4,4,2,1,0,Bad Condition,1,100.00%,3,Neutral,2,Minimal Peer Pressure,Poor,3,Quite Safe,16,Below Average,0,0,2,2,1,Avarage Performance,No Bully,High concern
3,18,5,3,3,2,826,24,1,5,4,2,1,3,Average Condition,1,100.00%,3,Neutral,1,Minimal Peer Pressure,Poor,3,Quite Safe,5,Below Average,2,1,2,4,2,Avarage Performance,Minimal Bullying,High concern
3,19,0,3,0,4,220,10,0,3,4,2,1,5,Good Condition,1,100.00%,2,Quiet,1,Minimal Peer Pressure,Poor,5,Safe,24,Above Average,2,1,1,2,3,Avarage Performance,Extreme Bullying,Average concern
3,21,0,3,4,5,853,24,1,2,2,2,1,4,Good Condition,1,100.00%,3,Neutral,3,Moderate Peer Pressure,High,0,Not Safe,19,Above Average,4,0,1,3,3,Avarage Performance,Extreme Bullying,Slight concern
3,21,0,3,4,2,1021,0,3,1,1,2,1,4,Good Condition,1,100.00%,3,Neutral,1,Minimal Peer Pressure,Moderate,0,Not Safe,3,Below Average,3,1,2,2,4,Avarage Performance,Minimal Bullying,Slight concern
3,21,0,3,5,3,293,25,4,3,5,2,1,1,Bad Condition,0,0.00%,1,Quiet,0,Minimal Peer Pressure,High,5,Safe,18,Above Average,4,0,0,1,2,Avarage Performance,Average Bullying,Average concern
3,21,2,3,0,3,743,22,4,1,1,2,1,2,Bad Condition,1,100.00%,4,Noisy,0,Minimal Peer Pressure,Poor,4,Safe,20,Above Average,1,1,2,4,3,Avarage Performance,Average Bullying,Slight concern
4,0,4,2,1,1,30,3,2,1,1,1,2,4,Good Condition,0,0.00%,2,Quiet,2,Minimal Peer Pressure,High,5,Safe,27,Above Average,5,3,0,2,4,Excellent Performance,Minimal Bullying,Slight concern
4,0,4,2,1,1,584,0,2,1,1,1,2,3,Average Condition,0,0.00%,1,Quiet,2,Minimal Peer Pressure,High,4,Safe,25,Above Average,4,3,0,1,4,Excellent Performance,Minimal Bullying,Slight concern
4,0,4,2,2,1,397,8,1,1,1,1,2,4,Good Condition,0,0.00%,2,Quiet,1,Minimal Peer Pressure,High,4,Safe,26,Above Average,4,3,0,1,5,Excellent Performance,Minimal Bullying,Slight concern
4,0,4,2,2,1,774,4,2,1,1,1,2,3,Average Condition,0,0.00%,1,Quiet,2,Minimal Peer Pressure,High,4,Safe,28,Above Average,4,3,0,1,4,Excellent Performance,Minimal Bullying,Slight concern
4,0,5,2,1,1,877,7,2,1,1,1,2,4,Good Condition,0,0.00%,2,Quiet,1,Minimal Peer Pressure,High,4,Safe,27,Above Average,5,3,0,1,4,Excellent Performance,Minimal Bullying,Slight concern
4,0,5,2,1,1,883,6,1,1,1,1,2,3,Average Condition,0,0.00%,1,Quiet,2,Minimal Peer Pressure,High,4,Safe,28,Above Average,5,3,0,2,4,Excellent Performance,Minimal Bullying,Slight concern
4,0,5,2,1,1,999,4,2,1,1,1,2,4,Good Condition,0,0.00%,1,Quiet,2,Minimal Peer Pressure,High,4,Safe,25,Above Average,4,3,0,1,4,Excellent Performance,Minimal Bullying,Slight concern
4,0,5,2,1,1,1012,5,2,1,1,1,2,3,Average Condition,0,0.00%,1,Quiet,2,Minimal Peer Pressure,High,5,Safe,25,Above Average,5,3,0,1,5,Excellent Performance,Minimal Bullying,Slight concern
4,0,5,2,2,1,83,8,2,1,1,1,2,3,Average Condition,0,0.00%,1,Quiet,2,Minimal Peer Pressure,High,5,Safe,26,Above Average,4,3,0,2,4,Excellent Performance,Minimal Bullying,Slight concern
4,0,5,2,2,1,314,3,1,1,1,1,2,3,Average Condition,0,0.00%,1,Quiet,1,Minimal Peer Pressure,High,4,Safe,28,Above Average,4,3,0,2,5,Excellent Performance,Minimal Bullying,Slight concern
4,0,5,2,2,1,581,1,1,1,1,1,2,4,Good Condition,0,0.00%,2,Quiet,2,Minimal Peer Pressure,High,4,Safe,25,Above Average,4,3,0,1,4,Excellent Performance,Minimal Bullying,Slight concern
4,1,0,3,0,1,715,10,5,4,1,2,1,4,Good Condition,0,0.00%,3,Neutral,3,Moderate Peer Pressure,Moderate,5,Safe,2,Below Average,3,1,2,1,0,Excellent Performance,Minimal Bullying,High concern
4,1,0,3,1,0,324,26,0,4,3,2,1,3,Average Condition,1,100.00%,2,Quiet,2,Minimal Peer Pressure,Moderate,0,Not Safe,16,Below Average,3,1,1,2,2,Excellent Performance,No Bully,High concern
4,1,2,3,3,0,583,19,1,2,3,2,1,5,Good Condition,0,0.00%,4,Noisy,0,Minimal Peer Pressure,Poor,4,Safe,24,Above Average,2,1,0,5,1,Excellent Performance,No Bully,Slight concern
4,1,3,3,5,1,678,19,2,1,2,2,1,4,Good Condition,0,0.00%,2,Quiet,5,Intense Peer Pressure,Poor,1,Not Safe,20,Above Average,2,1,0,3,3,Excellent Performance,Minimal Bullying,Slight concern
4,1,4,2,1,1,212,2,2,1,1,1,2,3,Average Condition,0,0.00%,1,Quiet,2,Minimal Peer Pressure,High,5,Safe,26,Above Average,4,3,0,1,4,Excellent Performance,Minimal Bullying,Slight concern
4,1,4,2,1,1,510,3,2,1,1,1,2,4,Good Condition,0,0.00%,1,Quiet,1,Minimal Peer Pressure,High,5,Safe,25,Above Average,5,3,0,1,4,Excellent Performance,Minimal Bullying,Slight concern
4,1,4,2,1,1,697,0,1,1,1,1,2,3,Average Condition,0,0.00%,1,Quiet,2,Minimal Peer Pressure,High,5,Safe,30,Above Average,4,3,0,2,4,Excellent Performance,Minimal Bullying,Slight concern
4,1,4,2,2,1,1033,3,1,1,1,1,2,3,Average Condition,0,0.00%,1,Quiet,2,Minimal Peer Pressure,High,4,Safe,28,Above Average,5,3,0,1,5,Excellent Performance,Minimal Bullying,Slight concern
4,1,4,2,2,1,1062,7,1,1,1,1,2,4,Good Condition,0,0.00%,2,Quiet,2,Minimal Peer Pressure,High,5,Safe,28,Above Average,4,3,0,1,4,Excellent Performance,Minimal Bullying,Slight concern
4,1,4,3,5,3,454,5,3,0,0,2,1,2,Bad Condition,0,0.00%,1,Quiet,0,Minimal Peer Pressure,Moderate,0,Not Safe,19,Above Average,3,1,0,3,1,Excellent Performance,Average Bullying,Slight concern
4,1,5,2,1,1,479,2,1,1,1,1,2,3,Average Condition,0,0.00%,2,Quiet,2,Minimal Peer Pressure,High,4,Safe,29,Above Average,5,3,0,2,4,Excellent Performance,Minimal Bullying,Slight concern
4,1,5,2,1,1,723,4,2,1,1,1,2,3,Average Condition,0,0.00%,2,Quiet,1,Minimal Peer Pressure,High,4,Safe,29,Above Average,5,3,0,2,4,Excellent Performance,Minimal Bullying,Slight concern
4,1,5,2,2,1,77,5,1,1,1,1,2,3,Average Condition,0,0.00%,1,Quiet,2,Minimal Peer Pressure,High,4,Safe,29,Above Average,5,3,0,1,5,Excellent Performance,Minimal Bullying,Slight concern
4,1,5,2,2,1,159,6,2,1,1,1,2,3,Average Condition,0,0.00%,2,Quiet,2,Minimal Peer Pressure,High,4,Safe,30,Above Average,5,3,0,1,4,Excellent Performance,Minimal Bullying,Slight concern
4,1,5,2,2,1,257,3,1,1,1,1,2,3,Average Condition,0,0.00%,2,Quiet,2,Minimal Peer Pressure,High,4,Safe,30,Above Average,4,3,0,1,4,Excellent Performance,Minimal Bullying,Slight concern
4,1,5,2,2,1,428,8,1,1,1,1,2,3,Average Condition,0,0.00%,2,Quiet,1,Minimal Peer Pressure,High,4,Safe,28,Above Average,5,3,0,1,5,Excellent Performance,Minimal Bullying,Slight concern
4,1,5,2,2,1,772,6,2,1,1,1,2,4,Good Condition,0,0.00%,1,Quiet,2,Minimal Peer Pressure,High,4,Safe,25,Above Average,5,3,0,2,4,Excellent Performance,Minimal Bullying,Slight concern
4,1,5,2,2,1,900,2,1,1,1,1,2,4,Good Condition,0,0.00%,1,Quiet,1,Minimal Peer Pressure,High,4,Safe,26,Above Average,4,3,0,1,5,Excellent Performance,Minimal Bullying,Slight concern
4,2,3,3,1,0,372,26,3,4,4,2,1,2,Bad Condition,1,100.00%,2,Quiet,4,Intense Peer Pressure,High,5,Safe,9,Below Average,4,1,2,5,0,Excellent Performance,No Bully,High concern
4,2,3,3,2,3,989,27,5,2,1,1,2,5,Good Condition,0,0.00%,1,Quiet,2,Minimal Peer Pressure,High,3,Quite Safe,30,Above Average,5,1,0,0,4,Excellent Performance,Average Bullying,Slight concern
4,2,3,3,5,4,411,15,1,4,2,2,1,4,Good Condition,1,100.00%,0,Quiet,1,Minimal Peer Pressure,High,5,Safe,11,Below Average,4,1,2,0,3,Excellent Performance,Extreme Bullying,High concern
4,2,4,2,1,1,167,3,2,1,1,1,2,3,Average Condition,0,0.00%,1,Quiet,1,Minimal Peer Pressure,High,5,Safe,30,Above Average,4,3,0,1,4,Excellent Performance,Minimal Bullying,Slight concern
4,2,4,2,1,1,335,4,1,1,1,1,2,3,Average Condition,0,0.00%,1,Quiet,2,Minimal Peer Pressure,High,4,Safe,26,Above Average,4,3,0,2,4,Excellent Performance,Minimal Bullying,Slight concern
4,2,4,2,1,1,369,8,2,1,1,1,2,3,Average Condition,0,0.00%,2,Quiet,2,Minimal Peer Pressure,High,4,Safe,30,Above Average,4,3,0,1,5,Excellent Performance,Minimal Bullying,Slight concern
4,2,4,2,1,1,505,7,1,1,1,1,2,3,Average Condition,0,0.00%,2,Quiet,1,Minimal Peer Pressure,High,5,Safe,27,Above Average,4,3,0,1,5,Excellent Performance,Minimal Bullying,Slight concern
4,2,4,2,2,1,14,3,2,1,1,1,2,3,Average Condition,0,0.00%,1,Quiet,1,Minimal Peer Pressure,High,4,Safe,28,Above Average,4,3,0,2,5,Excellent Performance,Minimal Bullying,Slight concern
4,2,4,2,2,1,332,3,2,1,1,1,2,4,Good Condition,0,0.00%,1,Quiet,2,Minimal Peer Pressure,High,5,Safe,25,Above Average,5,3,0,2,5,Excellent Performance,Minimal Bullying,Slight concern
4,2,4,2,2,1,1056,2,1,1,1,1,2,4,Good Condition,0,0.00%,1,Quiet,2,Minimal Peer Pressure,High,4,Safe,27,Above Average,5,3,0,1,5,Excellent Performance,Minimal Bullying,Slight concern
4,2,5,2,1,1,158,0,2,1,1,1,2,3,Average Condition,0,0.00%,1,Quiet,2,Minimal Peer Pressure,High,5,Safe,30,Above Average,5,3,0,2,4,Excellent Performance,Minimal Bullying,Slight concern
4,2,5,2,1,1,486,6,2,1,1,1,2,3,Average Condition,0,0.00%,2,Quiet,1,Minimal Peer Pressure,High,5,Safe,26,Above Average,4,3,0,2,4,Excellent Performance,Minimal Bullying,Slight concern
4,2,5,2,1,1,566,4,2,1,1,1,2,4,Good Condition,0,0.00%,1,Quiet,2,Minimal Peer Pressure,High,4,Safe,25,Above Average,5,3,0,1,5,Excellent Performance,Minimal Bullying,Slight concern
4,2,5,2,1,1,941,7,1,1,1,1,2,4,Good Condition,0,0.00%,1,Quiet,1,Minimal Peer Pressure,High,4,Safe,27,Above Average,4,3,0,1,5,Excellent Performance,Minimal Bullying,Slight concern
4,2,5,2,1,1,1007,5,1,1,1,1,2,3,Average Condition,0,0.00%,2,Quiet,1,Minimal Peer Pressure,High,5,Safe,26,Above Average,4,3,0,2,5,Excellent Performance,Minimal Bullying,Slight concern
4,2,5,2,2,1,49,4,2,1,1,1,2,4,Good Condition,0,0.00%,1,Quiet,2,Minimal Peer Pressure,High,4,Safe,26,Above Average,5,3,0,2,5,Excellent Performance,Minimal Bullying,Slight concern
4,2,5,2,2,1,143,1,1,1,1,1,2,4,Good Condition,0,0.00%,1,Quiet,2,Minimal Peer Pressure,High,5,Safe,29,Above Average,5,3,0,2,4,Excellent Performance,Minimal Bullying,Slight concern
4,2,5,2,2,1,145,5,2,1,1,1,2,3,Average Condition,0,0.00%,2,Quiet,1,Minimal Peer Pressure,High,5,Safe,27,Above Average,5,3,0,2,4,Excellent Performance,Minimal Bullying,Slight concern
4,2,5,2,2,1,300,2,2,1,1,1,2,4,Good Condition,0,0.00%,2,Quiet,1,Minimal Peer Pressure,High,5,Safe,28,Above Average,4,3,0,2,5,Excellent Performance,Minimal Bullying,Slight concern
4,2,5,2,2,1,370,8,2,1,1,1,2,3,Average Condition,0,0.00%,1,Quiet,2,Minimal Peer Pressure,High,4,Safe,27,Above Average,5,3,0,1,5,Excellent Performance,Minimal Bullying,Slight concern
4,2,5,2,2,1,624,8,1,1,1,1,2,3,Average Condition,0,0.00%,1,Quiet,2,Minimal Peer Pressure,High,5,Safe,30,Above Average,5,3,0,2,5,Excellent Performance,Minimal Bullying,Slight concern
4,2,5,2,2,1,646,0,2,1,1,1,2,4,Good Condition,0,0.00%,1,Quiet,2,Minimal Peer Pressure,High,5,Safe,27,Above Average,4,3,0,2,4,Excellent Performance,Minimal Bullying,Slight concern
4,2,5,2,2,1,783,5,1,1,1,1,2,3,Average Condition,0,0.00%,2,Quiet,1,Minimal Peer Pressure,High,4,Safe,30,Above Average,4,3,0,1,5,Excellent Performance,Minimal Bullying,Slight concern
